PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 Population Source Population_gp category color cat_gp group
-0.207126 0.00556037 -0.0019313 0.000408756 -0.00231 0.000936357 -0.00770691 -0.00237595 -0.0274463 -0.00246327 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.208749 0.00705826 -0.00219151 -0.000676718 -0.00190782 -6.64916e-05 -0.00955868 -0.00485114 -0.0269902 -0.00631049 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205386 0.00581477 -0.00224917 -0.00113815 -0.0030932 0.000312484 -0.00991029 -0.00362819 -0.0250408 -0.00376363 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205836 0.00553281 -0.00223822 -0.000380764 -0.00310657 -0.000975598 -0.00938717 -0.00598563 -0.0285325 -0.00556425 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204284 0.00684647 -0.000538883 0.000306021 -0.00223807 0.000388989 -0.00740424 -0.0043523 -0.0247865 -0.00684081 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205201 0.00459611 -0.00409688 -0.00114131 -0.00181144 -0.00348969 -0.00758725 -0.00564155 -0.0318585 -0.00492267 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.202895 0.00583474 -0.00303499 0.000339685 -0.000636951 -0.000943428 -0.00684836 -0.00416288 -0.0235892 -0.00227676 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205194 0.00504143 -0.002096 -0.000844307 -0.00286801 0.000811749 -0.0115887 -0.00348715 -0.0292724 -0.00592523 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206052 0.00448563 -0.00362056 0.0011396 -0.00189751 -0.00100597 -0.00812007 -0.00497882 -0.0225299 -0.00354399 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206093 0.00440868 -0.00247212 -0.00127232 -0.00247099 -0.0016306 -0.0134405 -0.00474517 -0.0281271 -0.00547884 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205189 0.00427242 -0.00274882 -0.000595671 -0.000756634 -0.000980837 -0.00914158 -0.00655933 -0.0302211 -0.00636439 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.202697 0.00485694 -0.000406222 0.000161486 -0.00228445 0.00194399 -0.0052137 -0.00583699 -0.0227799 -0.00309998 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205155 0.00692823 -0.00331076 -0.000793032 -0.00233451 -0.000487317 -0.0081097 -0.0045446 -0.0279187 -0.00425182 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204735 0.00538079 -0.00241378 -0.00226048 -0.00244149 -0.00146253 -0.0104528 -0.00432045 -0.0279606 -0.0070332 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205476 0.0060677 -0.00233341 -0.000334685 -0.00312379 -0.000951345 -0.0114691 -0.00409629 -0.0268304 -0.00249165 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205414 0.00644779 -0.00367391 0.000676124 -0.00331515 -0.000870085 -0.00955592 -0.00541421 -0.0293996 -0.00536288 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206394 0.00480653 -0.00274795 -0.001543 -0.00245084 0.00308503 -0.0118199 -0.00262982 -0.0323999 -0.00328872 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.2048 0.00605661 -0.00400773 0.000843108 -0.00194262 0.000236954 -0.00778932 -0.00429577 -0.0234147 -0.00279857 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206673 0.0050177 -0.00323844 0.000408521 -0.00292063 -0.00199725 -0.0115642 -0.00384954 -0.0321993 -0.00447629 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206494 0.00629 -0.00393049 0.00032522 -0.00208491 0.00204899 -0.00874597 -0.00516722 -0.0257168 -0.0065032 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205701 0.00574914 -0.00227312 -0.000477342 -0.00264112 -0.000732444 -0.0123909 -0.00384405 -0.0229962 -0.00270646 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205837 0.00458042 -0.00108607 0.00145382 -0.00403804 -0.00260174 -0.010867 -0.00252289 -0.0253947 -0.00804638 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203298 0.00552525 -0.00134557 0.000508259 -0.00262969 0.00116972 -0.0104167 -0.0043199 -0.0239995 -0.00427916 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206251 0.00553253 -0.0034234 -0.000546997 -0.00184519 -0.00112949 -0.00850972 -0.00425714 -0.0229978 -0.00848438 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204576 0.00788366 -0.00491943 0.000919602 -0.00128009 -0.00015012 -0.0069427 -0.00372107 -0.023971 -0.00194781 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204859 0.00575798 -0.00249568 -0.00206107 -0.00179823 -0.0027969 -0.013764 -0.00264339 -0.0270248 -0.00584574 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205157 0.007094 -0.00354721 -0.000517945 -0.00254407 0.00104537 -0.0134043 -0.00349765 -0.0307513 -0.00646969 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206282 0.00471191 -0.00372905 0.000754402 -0.00389059 -0.00231994 -0.00749545 -0.00382588 -0.0262816 -0.00445371 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.206341 0.00544095 -0.00120748 -0.00112712 -0.00259989 -6.02262e-05 -0.00623525 -0.00310069 -0.023671 -0.00232319 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203816 0.00504856 -0.00189978 0.000868097 -0.00289142 -0.000354355 -0.0101605 -0.00407307 -0.0255251 -0.00194616 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.207564 0.00623471 -0.00337398 -0.000322489 -0.00226799 0.00205947 -0.00768362 -0.00618697 -0.0223766 -0.00484847 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203462 0.00490894 -0.000306804 -0.00168982 -0.00221306 0.00061884 -0.00810921 -0.00417178 -0.0261201 -0.00585659 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.204956 0.00367659 -0.00156817 0.000112658 -0.00245253 -9.39893e-05 -0.0056663 -0.0052394 -0.0242096 -0.0038152 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.203343 0.00667798 -0.00184578 -0.00119236 -0.0014092 -0.000578463 -0.0121625 -0.00536703 -0.0263462 -0.00646352 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.205748 0.00469836 -0.00281587 0.000292373 -0.00158698 -0.00276686 -0.00913228 -0.00450418 -0.0283294 -0.00485084 YRI 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189814 0.00369083 0.000529142 -0.00242252 0.00311631 -0.000959233 -0.060877 0.00994272 0.047395 0.00697668 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190275 0.0013863 0.000394993 -4.07685e-06 0.00158782 -0.00212076 -0.0532261 0.0106927 0.0385935 0.00290912 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.188384 0.00222439 -0.000239871 -0.000569532 0.000156705 -0.00194135 -0.0550015 0.0136166 0.0378202 0.00454654 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.192646 0.00568853 -0.00102921 -0.000452821 -0.00036825 0.00148041 -0.0580083 0.0105569 0.0360011 0.00252611 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191193 0.00215027 -0.00100024 0.000846115 0.00197057 0.00238905 -0.0578 0.0116993 0.0435923 0.00358174 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.182809 -3.75654e-05 0.00103444 -0.00165686 0.00506069 0.000523932 -0.0572943 0.0112374 0.0410099 0.00736886 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.185742 0.000691456 0.000302583 -0.00260546 0.00361523 -0.000388881 -0.0526821 0.0104268 0.0355246 0.00635177 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187582 0.00185329 -0.000216541 -0.00156388 0.00386435 -0.00151302 -0.0573128 0.0119498 0.0438941 0.00614922 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.194439 0.00360463 7.55199e-05 -0.00181494 0.00210263 -0.000305823 -0.0562768 0.0111331 0.0419158 0.00454812 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.192662 0.00479447 0.000175825 -0.0034346 0.00239029 0.00263834 -0.0643296 0.00963919 0.0464001 0.00558062 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189642 -0.000335071 -0.00151101 -0.00279245 0.000959482 0.0011701 -0.0568041 0.0108643 0.0384219 0.0058259 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190207 0.00339529 0.000733206 -0.00333465 0.00262412 0.00125934 -0.0664958 0.0110519 0.049865 0.00431244 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191044 0.00439873 -0.0012832 -0.00303246 0.00271147 0.00110828 -0.0539543 0.0102827 0.0422393 0.0050342 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.184039 0.00248031 0.000933907 -0.00419842 0.00592939 -0.00151775 -0.0527209 0.0123769 0.0412468 0.00789616 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191031 0.00357506 -0.00208027 -0.00157255 0.00227922 0.00037211 -0.0505069 0.00914753 0.0340124 0.00575607 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.184141 0.000485113 0.000105476 -0.00219814 0.00615621 -0.000563853 -0.0545364 0.0130346 0.0439151 0.00728604 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190995 0.00203498 -0.00303409 -0.00259393 1.38293e-05 1.44794e-06 -0.0600011 0.0106165 0.0444755 0.00581299 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189008 0.0034814 0.00109881 -0.000881337 0.00291162 0.00324576 -0.065868 0.0120922 0.0593304 0.00768651 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189582 0.00223018 -0.000471485 -0.00236332 0.00223089 -0.00109415 -0.051903 0.0101066 0.0377641 0.00206374 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191704 0.00254034 0.000756916 -0.00248951 0.00345574 0.00233203 -0.066873 0.0112861 0.0551417 0.00653317 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.18776 0.00204082 -0.000701651 -0.00250891 0.00294595 0.00164382 -0.0565032 0.0128599 0.0432288 0.00444474 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.19211 0.0042746 -0.000594731 -0.00179426 0.0025512 -0.000156449 -0.0568856 0.00990284 0.0416958 0.00452936 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.19111 0.00292254 -0.00138965 -0.00285005 0.00209992 -0.00282782 -0.0616611 0.0110305 0.0455045 0.00374342 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189655 0.00217194 -0.00321568 -0.000660835 0.00349603 0.0017184 -0.0598964 0.0114422 0.0498929 0.00384352 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190496 0.00326545 -0.00129774 -0.0027427 0.00256273 0.00132153 -0.0518336 0.00771606 0.0405644 0.00375387 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187478 0.0023218 -0.00181217 -0.00058386 0.00174787 -0.000354156 -0.0554772 0.0122839 0.0444461 0.00362976 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191946 0.00345672 -0.000149887 -0.00180358 0.00294718 -0.00127397 -0.0556707 0.0110325 0.0415473 0.00489441 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.192808 0.00317379 0.000851165 -0.00185785 0.00199079 -8.09257e-05 -0.0538578 0.00990319 0.0406077 0.00594915 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189203 0.00207955 0.000523375 -0.00212825 0.00225421 0.00228559 -0.0535503 0.0109397 0.044248 0.00383732 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186687 0.00107339 -1.16565e-06 -0.00278475 0.0026675 -0.00118002 -0.0615096 0.0109556 0.0461702 0.001373 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.194045 0.00311985 0.00183485 -0.00303673 0.00193091 0.00181598 -0.0654605 0.0124171 0.0525631 0.00629248 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.193338 0.0015092 -0.00229473 -0.00327909 0.00145487 -0.00094554 -0.057984 0.00994929 0.0417992 0.00380314 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.188889 0.00314476 -0.00241176 -0.00191159 0.00230078 0.00239939 -0.0520834 0.00915167 0.0356929 0.00582238 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190762 0.00124295 0.00154336 -0.0017672 0.00379872 -0.0012617 -0.0556054 0.0106524 0.0419724 0.00827937 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.182471 0.00283436 -0.00235499 -0.00287324 0.00390597 0.00030052 -0.0559953 0.013362 0.0429404 0.00454967 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189182 0.00320611 0.00112152 -0.00103198 0.00341779 -0.00035744 -0.0573926 0.0119666 0.0431433 0.00506626 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.194086 0.00449017 -0.00246452 -0.00184916 0.00104521 -0.00194068 -0.061255 0.0100131 0.0401074 0.00342967 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186212 0.00214567 -1.4074e-06 -0.00250006 0.00329894 -0.00193326 -0.0536724 0.011417 0.0424082 0.00747809 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190323 0.00233458 -0.00311394 -0.00106897 0.00122266 -0.000534702 -0.0559629 0.0107103 0.0416796 0.0036416 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.195965 0.00334069 -0.00179724 -0.00249272 -0.000926887 0.000493308 -0.0536399 0.0114082 0.0387962 0.00548215 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189669 0.00254318 -0.00039117 -0.00208124 0.00161383 0.00127536 -0.0555254 0.0081855 0.0469547 0.0079576 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190338 0.00298635 -0.0017112 -0.00200146 0.0013556 -0.000791692 -0.0567031 0.0125786 0.0386665 0.00557529 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187145 0.00335846 0.000101051 -0.00143541 0.00455817 0.00200455 -0.0547772 0.0115966 0.0437101 0.00461959 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191374 0.00369074 -0.00156518 -0.00154973 0.00128772 -0.000457453 -0.0593042 0.0101723 0.0439441 0.00553223 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.195899 0.00473899 -0.000458647 -0.00102809 -0.000239544 0.000112725 -0.0531091 0.00839593 0.0367812 0.00345633 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186628 0.00261607 -0.000111652 -0.00281178 0.00331356 -0.00258091 -0.0560133 0.0120798 0.0395768 0.00776673 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.183155 0.000163901 -0.00170164 -0.00233704 0.0034951 -0.00200004 -0.0544818 0.0107202 0.0413597 0.00221974 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191539 0.0037964 -0.00167776 -0.00174952 0.00319822 0.00163249 -0.0548749 0.0143255 0.0443592 0.00603136 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.19013 0.00260479 -0.000490482 -0.00132039 0.00276062 -0.00104503 -0.0599335 0.0132058 0.045266 0.00517798 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.188744 0.00390017 -0.00127437 -0.00171633 0.00330973 -0.000699079 -0.053435 0.0107039 0.0417101 0.00750754 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.19162 0.00125178 0.00028713 -0.000708858 0.0033422 0.00266073 -0.061232 0.0116914 0.0518743 0.00854729 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.194701 0.00327294 -0.00144949 -0.000932795 0.00179131 -0.000734862 -0.0542031 0.0108283 0.0390615 0.00299137 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189204 0.00104568 -0.00137717 -0.00179062 0.00670294 0.00154399 -0.0612142 0.0124418 0.044945 0.00959449 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.184815 0.00364401 -0.000201501 -0.00112318 0.003689 -0.000401935 -0.0526278 0.011094 0.0409691 0.00601769 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190764 0.00439566 -0.00167374 -0.00112109 0.000766868 -0.000109979 -0.0567294 0.0112795 0.0389851 0.00615021 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186802 0.000827567 0.000372006 -0.000756585 0.00257447 0.00155658 -0.0514544 0.0133106 0.0392458 0.0049948 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.193093 0.00339353 -0.000470001 -0.00192962 0.00140528 -0.000551731 -0.0516423 0.00740551 0.0372339 0.00751859 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190556 0.00510629 -0.000437367 -0.00264386 0.00388594 0.00150176 -0.05524 0.0112126 0.0440415 0.00494543 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.188824 0.00236674 -0.000424945 -0.00130842 0.00388527 -0.00168641 -0.0531337 0.0110183 0.0355808 0.00588707 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.190233 0.0011897 0.00115312 -0.000473706 0.00208756 -0.000474813 -0.057596 0.00956098 0.0400125 0.0034341 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189997 0.00234086 -0.000833027 -0.00263444 0.00100683 0.00081121 -0.0520584 0.00955028 0.0340204 0.00521393 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191856 0.00207745 0.00126266 -0.00143735 0.00285816 -0.000495757 -0.0570583 0.00869404 0.0393893 0.00376245 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.188102 0.00266359 0.00101123 -0.00313978 0.00343549 0.00251683 -0.0565008 0.0135276 0.0492226 0.00823546 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187263 0.00493357 2.61067e-05 -0.00123147 0.000665312 -0.0024338 -0.0507339 0.008602 0.0366376 0.0069787 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.192435 0.00191048 -0.00320366 -0.00106671 0.00207438 0.00353421 -0.0644074 0.0130565 0.0457278 0.00533153 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187845 0.00310898 0.000560957 -0.00465472 0.00279441 0.000435583 -0.0616469 0.010755 0.0446955 0.00483171 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.191156 0.00229389 -0.00182658 -0.00103166 0.00211687 0.00107817 -0.0525067 0.00700399 0.0378805 0.00384939 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189535 0.00249301 -2.6908e-05 -0.00251009 0.00393618 -0.00114777 -0.0527175 0.0124234 0.0421123 0.00466018 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189949 0.00335007 -1.75788e-05 0.000344244 0.00228521 -0.00179582 -0.0505548 0.00952755 0.0399596 0.00492876 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189603 0.00364442 -0.00117633 -0.0032748 0.000425626 0.000307001 -0.0527616 0.0123677 0.0384032 0.00719061 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.18923 0.00294247 -0.00143537 -0.00167024 0.00271659 0.0028885 -0.0563157 0.0114818 0.0387121 0.00310054 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.194697 0.00468177 -0.00172882 -0.0011075 0.00220439 -0.00321803 -0.0503671 0.00934461 0.0363482 0.00335393 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186211 0.000894111 -0.000147625 -0.000554769 0.00454239 -0.00231266 -0.0554999 0.0109238 0.0433141 0.00669948 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187315 0.00330495 -0.00097347 -0.00172243 0.00324829 0.00122805 -0.0591693 0.0125315 0.0442596 0.00398394 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187413 0.00163369 -0.00179871 0.00122603 0.00284913 0.000734834 -0.0576598 0.0131753 0.0464537 0.00719237 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.18759 0.00307587 0.000973595 -0.00275944 0.00436033 0.00128318 -0.0568718 0.0121452 0.0395229 0.00562527 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187328 0.00283833 0.000786209 -0.00114645 0.0028603 -9.60905e-06 -0.0583701 0.0113798 0.0447407 0.00703172 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.186062 0.00171172 -0.000605848 -0.00195006 0.00238864 0.00170468 -0.0559195 0.0135474 0.0385059 0.00610185 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.189194 0.00261423 -0.000924589 -0.000241968 0.00356168 -0.000388287 -0.0564144 0.0103528 0.0403325 0.00491542 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.187337 0.00312401 -0.000919734 -0.00337803 0.00483005 -0.00089088 -0.0517249 0.0120709 0.0407025 0.00536919 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.188108 0.00180463 -0.00056842 -0.00382175 0.00267523 -0.000766291 -0.0547803 0.0116114 0.0423092 0.00304207 LWK 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.103571 0.00698981 -0.0243337 0.036961 -0.00778252 -0.00253141 -0.00343571 -0.00704591 -0.00376882 -0.000258861 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.0723695 -0.104744 -0.0325039 -0.0176072 0.0286163 0.000174547 0.00335644 0.0135125 -0.00217525 -0.00332285 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0686874 -0.0711197 -0.0417778 0.0219681 0.0242532 0.00223374 0.000647314 0.00360734 0.00390321 0.00503867 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0620548 -0.06026 -0.0420738 0.0296501 0.0150166 0.000444231 -0.00149828 0.00951756 -3.82582e-05 0.0085514 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0648401 -0.0600127 -0.0446346 0.0293516 0.020695 0.000564113 -0.00130026 0.00440278 -0.00139774 0.00392699 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.064809 -0.0102202 -0.0648329 0.094681 0.00752352 0.000708954 0.00230399 -0.000189346 -0.000333692 -0.000459474 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0622598 -0.0541667 -0.0474706 0.0443927 0.0174943 0.00376736 0.00568704 0.0130959 -0.00277308 0.00153805 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0667409 -0.00118748 -0.069823 0.106027 0.000776277 -0.00365631 -0.000657581 -0.00604995 0.00152328 0.001498 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0721229 -0.0528547 -0.0504988 0.0475643 0.0157741 0.00271402 -0.00455254 0.00294515 -0.000868332 0.00535089 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0662714 -0.0210074 -0.0613939 0.0809315 0.00694794 -0.000569173 0.00212766 0.00536529 0.00371592 -0.00276288 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0602779 0.0010495 -0.0685231 0.105117 0.0014738 6.29123e-05 0.00168726 -0.000470472 -0.00120703 0.00146403 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0624122 -0.012788 -0.0601349 0.0870405 0.00511744 -0.00250694 0.00286027 -0.00012297 0.00066016 0.00537728 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0727238 -0.0481756 -0.048678 0.0432126 0.0155659 0.00343793 0.000187682 -0.000286113 -8.91168e-06 0.00273495 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0658755 -0.0250582 -0.059137 0.0779161 0.00821642 -0.00291207 -0.000766524 0.0052566 0.00150858 0.00568723 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0682564 -0.0553208 -0.0466822 0.0368026 0.0174261 0.00198285 0.00111683 0.00953369 0.000269729 0.00553419 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.057493 -0.0688051 -0.039918 0.0175705 0.015035 0.00133816 0.000389391 0.00603956 0.00296864 0.00366724 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0670683 -0.105009 -0.030115 -0.0232392 0.0329915 -0.00168564 -0.00192818 0.0163508 -0.00887516 0.00303148 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0658771 -0.00329519 -0.0690477 0.102257 0.00238099 -0.00225732 -0.00166721 -0.0042741 -0.000798901 0.0033214 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0732941 -0.0231888 -0.0611606 0.0823825 0.00918869 9.68488e-05 0.000119091 -0.000148996 0.000919118 0.0084642 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
0.0792477 -0.0618089 -0.0484775 0.0322632 -0.00573253 -0.00266726 -0.00210062 -0.0131756 0.00501243 -0.00278774 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
-0.153849 -0.0175299 -0.00594292 -0.00714037 -0.00591219 0.000900498 -0.00580394 -0.00559301 -0.00733148 0.00210645 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.156154 -0.00927303 -0.00605102 0.001459 -0.00424787 -0.00248113 -0.004759 -0.0043971 -0.0115858 -0.00211903 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.15819 -0.0138579 -0.00650601 -0.00605892 -0.00195077 0.00170724 -0.00488867 -0.00386499 -0.00352138 0.00331549 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.158255 -0.0121644 -0.00405941 -0.00673127 -0.00278069 -0.00289362 -0.00161002 -0.00318147 -0.00914795 -0.000244232 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.12518 -0.0242807 -0.00953514 -0.00883628 -0.00681996 -0.00134172 -0.00991304 -0.00851786 -0.00377953 -0.00104252 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.167887 -0.00870754 -0.00608866 -0.00439189 -0.00279851 -0.000479032 -0.00306353 -0.00410471 -0.00704742 0.00104658 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.168544 -0.00747654 -0.00370344 -0.00364623 -0.00257782 -0.00368642 -0.00126298 -0.00321006 -0.00896296 -0.0024693 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
-0.127172 -0.0266257 -0.00761718 -0.0126199 0.00024735 -0.000392046 -0.00609913 -0.00698116 -0.010042 -0.000475293 ASW 1000G AFR 1000G 1 1000G 1000G_nonEUR
0.0645233 -0.00977423 -0.0626379 0.0939295 0.00429827 -9.00847e-07 0.000739677 -0.00123297 -0.000323978 -0.00034516 MXL 1000G AMR 1000G 1 1000G 1000G_nonEUR
